name,region,address
달빛고운월성마을,경남 거창군,경상남도 거창군 북상면 덕유월성로 1433-7
동산서당,경남 창녕군,경상남도 창녕군 이방면 이방로 565-5
단속사 정당매,경남 산청군,경상남도 산청군 단성면 호암로673번길 12-1
지리산 애완곤충농원,경남 함양군,경상남도 함양군 안의면 용추계곡로 119-2
산청 법계사 삼층석탑,경남 산청군,경상남도 산청군 시천면 지리산대로 320-292
"두곡, 월포해수욕장",경남 남해군,경상남도 남해군 남면 남면로111번길 77
창원 주남저수지,경남 창원시,경상남도 창원시 의창구 동읍 대산면 일원
성흥사(진해),경남 창원시,경상남도 창원시 진해구 대장로 273
지리산국립공원(하동),경남 하동군,경상남도 하동군 화개면 화개로
도심다원,경남 하동군,경상남도 하동군 화개면 신촌도심길 51-2
대기 농촌체험휴양마을,경남 합천군,경상남도 합천군 가회면 대기2길 17-3
남해 지족갯마을,경남 남해군,경상남도 남해군 삼동면 삼이로24번길 39
고성 자란만,경남 고성군,경상남도 고성군 하일면 용태1길
서원곡유원지,경남 창원시,경상남도 창원시 마산합포구 교방동
함안 영동리 회화나무,경남 함안군,경상남도 함안군 칠북면 영동2길 18-31
쌍계사차나무시배지,경남 하동군,경상남도 하동군 화개면 운수리
망산도·유주암·유주비각,경남 창원시,경상남도 창원시 진해구 용원동
배내골,경남 양산시,경상남도 양산시 원동면 대리
하동 삼신녹차마을,경남 하동군,경상남도 하동군 화개면 삼신길 7
고성 송학동 고분군,경남 고성군,경상남도 고성군 고성읍 송학고분로
선유동계곡(산청),경남 산청군,경남 산청군 신안면 수월로
수륙해수욕장,경남 통영시,경상남도 통영시 산양읍 삼칭이해안길
삼천포항,경남 사천시,경상남도 사천시 어시장길 34-4
국립 3·15 민주묘지,경남 창원시,경상남도 창원시 마산회원구 3·15성역로 75
농소몽돌해변,경남 거제시,경상남도 거제시 장목면 거제북로
달천계곡(창원),경남 창원시,경상남도 창원시 의창구 북면 달천길 145
금원산,경남 거창군,경상남도 거창군 북상면 창성리
비진도해수욕장,경남 통영시,경상남도 통영시 한산면 비진리
용화사(통영),경남 통영시,경상남도 통영시 봉수로 107-82
화포천습지 생태공원,경남 김해시,경상남도 김해시 한림면 한림로 183-300
웅천안골왜성,경남 창원시,경상남도 창원시 진해구 안골동
학동마을,경남 거제시,경상남도 거제시 동부면 학동6길 18-1
통영등대낚시공원,경남 통영시,경상남도 통영시 산양읍 삼칭이해안길 290
다자연 녹차단지,경남 사천시,경상남도 사천시 곤명면 금성들길 55
천성산,경남 양산시,경상남도 양산시 하북면
명사해수욕장,경남 거제시,경상남도 거제시 남부면 명사해수욕장길
어계생가,경남 함안군,경상남도 함안군 군북면 원북길 104-1
상동 빈지소,경남 밀양시,경상남도 밀양시 상동면 안인리
거창 황금원숭이마을,경남 거창군,경상남도 거창군 위천면 상천길 50-159
금호재,경남 창녕군,경상남도 창녕군 대합면 대동길 33
마산역(철도체험학습장),경남 창원시,경상남도 창원시 마산회원구 마산역광장로 18
통영파라스파,경남 통영시,경상남도 통영시 미우지해안로 29
도봉서원,경남 창원시,경상남도 창원시 의창구 동읍 석산길16번길 5-11
창녕 교동과 송현동 고분군,경남 창녕군,경상남도 창녕군 창녕읍 창밀로 34
우두산,경남 거창군,경남 거창군 가조면 수월리
진해현관아 및 객사유지,경남 창원시,경상남도 창원시 마산합포구 진동면 성산길 54
합천댐 물 문화관,경남 합천군,경상남도 합천군 대병면 합천호수로 197
