name,region,address
여서도(완도),전남 완도군,전라남도 완도군 청산면 여서도길 15
순천 송광사 천자암 쌍향수(곱향나무),전남 순천시,전라남도 순천시 송광면 천자암길 105
나주 반남 고분군,전남 나주시,전라남도 나주시 반남면 대안리 103
영산도,전남 신안군,전라남도 신안군 흑산면 영산길 21
여수 안도어촌체험마을,전남 여수시,전라남도 여수시 남면 안도해변길 45
망금산 강강술래터,전남 진도군,전라남도 진도군 군내면 명량대첩로 101
홀통유원지·홀통해변,전남 무안군,전라남도 무안군 현경면 오류리
무안 유교리고가,전남 무안군,전라남도 무안군 삼향읍 유교길 53-5
대죽마을,전남 해남군,전남 해남군 송지면 대죽리
백운산 구시폭포,전남 광양시,전라남도 광양시 옥룡면 동곡리
달성사(목포),전남 목포시,전라남도 목포시 유달로 173
동악산 (곡성),전남 곡성군,전라남도 곡성군 곡성읍 학정리
우암 송시열 글쓴바위,전남 완도군,전남 완도군 보길면 중통리 1-1
담양 도래수마을,전남 담양군,전라남도 담양군 용면 분통길
월선체험 휴양마을,전남 무안군,전라남도 무안군 청계면 예술촌길 148
이사부크루즈,전남 여수시,전라남도 여수시 돌산읍 돌산로 3617-18
고흥 신기거북이마을,전남 고흥군,전라남도 고흥군 대서면 동서로 925
성기동국민관광지,전남 영암군,전라남도 영암군 군서면 왕인로 440
조금나루해수욕장,전남 무안군,전라남도 무안군 망운면 송현리 1070-3
불갑산도립공원,전남 영광군,전라남도 영광군 불갑면 불갑사로 450
조계산도립공원,전남 순천시,전라남도 순천시 승주읍 승주괴목1길
화순광산이씨승지공비,전남 화순군,전라남도 화순군 화순읍 앵남리
흑산도 해상관광유람선,전남 신안군,전라남도 신안군 흑산면 예리2길 4
느랭이골 자연 리조트,전남 광양시,전라남도 광양시 다압면 토끼재길 119-32
월출산온천,전남 영암군,전라남도 영암군 군서면 마한로 331
정남진(편백숲우드랜드),전남 장흥군,전라남도 장흥군 장흥읍 우드랜드길 180
남산공원(화순),전남 화순군,전라남도 화순군 화순읍 진각로 87
지리해수욕장,전남 완도군,전라남도 완도군 청산면 청산로 1462-58
곡성 하늘나리마을,전남 곡성군,전라남도 곡성군 죽곡면 하한리
해남 해바라기농장,전남 해남군,전라남도 해남군 마산면 노하리
보림사(장흥),전남 장흥군,전라남도 장흥군 유치면 보림사로 224
가마미해수욕장,전남 영광군,전라남도 영광군 홍농읍 가마미로 355
운흥사(나주),전남 나주시,전라남도 나주시 다도면 암정로 398
고흥발포만호성,전남 고흥군,전라남도 고흥군 도화면 발포성촌길 3
여수 충민사,전남 여수시,전라남도 여수시 충민사길 52-23
여수갯벌노을마을,전남 여수시,소라면 사곡리 1198-7번지 1층 장척마을회관 여수시 전라남도 KR
