name,region,address
수봉정사,대구 달성군,대구광역시 달성군 화원읍 인흥3길 16
회진당원의대사지비,대구 동구,대구광역시 동구 파계로 741
성재서당,대구 동구,대구광역시 동구 미대길 120
이양서원,대구 달성군,대구광역시 달성군 현풍면 삼강3길 23
진주강씨모열각,대구 달성군,대구광역시 달성군 옥포면 옥포로 305
인흥서원,대구 달성군,대구광역시 달성군 화원읍 인흥2길 26
이공제비 및 군수이후범선영세불망비,대구 수성구,대구광역시 수성구 신천동로 117
대구부수성비,대구 수성구,대구광역시 수성구 팔현길 248
평광동 사과마을,대구 동구,대구광역시 동구 도평로116길 37
청호서원,대구 수성구,대구광역시 수성구 청호로 250-11
원호루,대구 달성군,대구광역시 달성군 현풍면 현풍동로 92
도곡재,대구 달성군,대구광역시 달성군 하빈면 육신사길 60
충효당,대구 달성군,대구광역시 달성군 하빈면 육신사길 42
영영축성비,대구 수성구,대구광역시 수성구 팔현길 248
문창공영당,대구 동구,대구광역시 동구 도평로38길 51
도성암,대구 달성군,대구광역시 달성군 유가읍 도성길 180
이강서원,대구 달성군,대구광역시 달성군 다사읍 이천리 277
도성암 3층석탑,대구 달성군,대구광역시 달성군 유가읍 도성길 180
해안팜스테이,대구 동구,대구광역시 동구 둔산로
송담서원(대구),대구 달성군,대구광역시 달성군 구지면 구지서로 530-47
하늘호수(대구),대구 중구,대구광역시 중구 공평로 3
임휴사,대구 달서구,대구광역시 달서구 앞산순환로 12-25
물레책방,대구 수성구,대구광역시 수성구 달구벌대로492길 15
공항교강변공원,대구 북구,대구광역시 북구 복현동
나불지 생태공원,대구 동구,대구광역시 동구 각산동 134
리조트 스파밸리,대구 달성군,대구광역시 달성군 가창면 가창로 891
구암동 고분군,대구 북구,대구광역시 북구 구암동
내곡 모감주나무군락,대구 동구,"대구광역시 동구 내곡동 221, 산91"
