name,region,address
멍딩이마을,충북 괴산군,충청북도 괴산군 소수면 원소로명덕2길 3
음성 읍내리 삼층석탑,충북 음성군,충청북도 음성군 음성읍 설성공원길 28
영동 영모재,충북 영동군,충청북도 영동군 상촌면 관기길 16-5
충주 숭선사지,충북 충주시,충청북도 충주시 신니면 문숭리
영축선원(충북),충북 영동군,충청북도 영동군 매곡면 해평길 240-29
군자산,충북 괴산군,충청북도 괴산군 칠성면 쌍곡리
황강 영당 및 수암사,충북 제천시,충청북도 제천시 한수면 미륵송계로 1801
괴산 문당리 서낭단,충북 괴산군,충청북도 괴산군 청안면 문당리
충주 청룡사 위전비,충북 충주시,충청북도 충주시 소태면 청룡사지길 147
가섭사,충북 음성군,충청북도 음성군 음성읍 가섭길 494
제천 지곡리 고가,충북 제천시,충청북도 제천시 청풍면 청풍호로 2048
충주 지당리 석불입상,충북 충주시,충청북도 충주시 앙성면 삼당2길 11
만성사(문수암),충북 진천군,충청북도 진천군 진천읍 금사로 252-106
서한순 효자문,충북 진천군,충청북도 진천군 진천읍 사석리
동래부사송상현충렬사(청주),충북 청주시,충청북도 청주시 흥덕구 강상로18번길 44
괴산 사담리 망개나무 자생지,충북 괴산군,충청북도 괴산군 청천면 사담리
노은영당,충북 진천군,충청북도 진천군 이월면 논실길 113-10
포암산(충주),충북 충주시,충청북도 충주시 수안보면 미륵리사지길
복천사(제천),충북 제천시,충청북도 제천시 독순로21길 14
황간향교,충북 영동군,충청북도 영동군 황간면 구교리길 88
충주 이수일 신도비,충북 충주시,충청북도 충주시 금가면 석교길 19
청풍향교,충북 제천시,충청북도 제천시 청풍면 청풍호로 2048
성림사(진천),충북 진천군,충청북도 진천군 덕산면 인화길 83
고산사 석조관음보살좌상,충북 제천시,충청북도 제천시 덕산면 월악로9길 113
영동 가학루,충북 영동군,충청북도 영동군 황간면 남성리
상현서원,충북 보은군,충청북도 보은군 장안면 장안로 225
중원 미륵리 도요지,충북 충주시,충청북도 충주시 수안보면 미륵송계로 835
제천 청풍 금남루,충북 제천시,충청북도 제천시 청풍면 청풍호로 2048
괴산 오가리 느티나무,충북 괴산군,충청북도 괴산군 장연면 미선로오가7길 19-7
보안사 석조여래좌상,충북 괴산군,충청북도 괴산군 청안면 효근1길 3-8
위정사,충북 괴산군,충청북도 괴산군 장연면 충민로광진8길 53-1
체화서원,충북 청주시,충청북도 청주시 상당구 남일면 가산리
매학폭포,충북 충주시,충청북도 충주시 수안보면 사문리
민주지산,충북 영동군,충청북도 영동군 상촌면 물한리
장락사(제천),충북 제천시,충청북도 제천시 탑안로8길 24
충주 조동리 선사유적,충북 충주시,충청북도 충주시 동량면 조동1길
가산사,충북 옥천군,충청북도 옥천군 안내면 안내회남로 671
충주 김생사지,충북 충주시,충청북도 충주시 금가면 김생로 325
괴산 정인지 묘소,충북 괴산군,충청북도 괴산군 불정면 외령로1길 24
충주 미륵리 사지 귀부,충북 충주시,충청북도 충주시 수안보면
수룡폭포,충북 충주시,충청북도 충주시 노은면 수룡봉황길 249
영춘향교,충북 단양군,충청북도 단양군 영춘면 영부로 2884-3
용화사(진천),충북 진천군,충청북도 진천군 진천읍 소강정1길 83
충주 숭선사지 당간지주,충북 충주시,충청북도 충주시 신니면 숭선길 56
연풍향교,충북 괴산군,충청북도 괴산군 연풍면 향교로 40-2
괴산동헌,충북 괴산군,충청북도 괴산군 괴산읍 향교길 23
주정산 봉수,충북 충주시,충청북도 충주시 수안보면 온천리
충주 견학리 토성,충북 충주시,충청북도 충주시 신니면 성하2길
제천 교리 방단석조물,충북 제천시,충청북도 제천시 청풍면 교리
동락전승비,충북 충주시,충청북도 충주시 신니면 신덕로
제천 한산사 석조여래입상,충북 제천시,충청북도 제천시 용두천로8길 27
달천,충북 괴산군,충청북도 괴산군 칠성면 두천리
신항서원,충북 청주시,충청북도 청주시 상당구 이정골로 115-8
금당서원,충북 증평군,충청북도 증평군 도안면 금당1길 34-5
화양서원 묘정비,충북 괴산군,충청북도 괴산군 청천면 화양동길 188
산막와이너리,충북 영동군,충청북도 영동군 영동읍 산막골길 31-45
보련산,충북 충주시,충청북도 충주시 노은면 수룡봉황길 249
제천 엽연초생산조합 구사옥,충북 제천시,충청북도 제천시 의병대로12길 8
청안향교,충북 괴산군,충청북도 괴산군 청안면 청안읍내로5길 33-14
제천 청풍 금병헌,충북 제천시,충청북도 제천시 청풍면 청풍호로 2048
죽계서원(청주),충북 청주시,충청북도 청주시 청원구 북이면 용계4길 8-12
석보군묘각,충북 괴산군,충청북도 괴산군 청안면 조천상길 74-21
영동 흥학당,충북 영동군,충청북도 영동군 매곡면 내동1길 42
국계서원,충북 청주시,충청북도 청주시 청원구 내수읍
제천 청풍 응청각,충북 제천시,충청북도 제천시 청풍면 청풍호로 2048
충주 문주리 석불좌상,충북 충주시,충청북도 충주시 대소원면 팔봉로 359
괴산 장담 충신각,충북 괴산군,충청북도 괴산군 청안면 청안읍내로 151
제천향교,충북 제천시,충청북도 제천시 칠성로 117
백련사(제천),충북 제천시,충청북도 제천시 봉양읍 명암로5길 414
영동 덕수이씨 육세팔효정문,충북 영동군,충청북도 영동군 양산면 원당리
괴산 율지리 미선나무 자생지,충북 괴산군,충청북도 괴산군 칠성면 율지리
봉유재,충북 영동군,충청북도 영동군 매곡면 내동1길 40-2
충용사,충북 음성군,충청북도 음성군 음성읍 용광로114번길 113
불휘농장,충북 영동군,충청북도 영동군 심천면 약목2길 26
영동블루와인농원,충북 영동군,충청북도 영동군 양산면 호탄길 53-23
"우천석, 우팽 부자 묘소",충북 충주시,충청북도 충주시 산척면 송강행정길 53
충주 이수일 묘소,충북 충주시,충청북도 충주시 금가면 석교길 19
서정우 가옥,충북 음성군,충청북도 음성군 감곡면 영산로55번길
수정암(충북),충북 보은군,충청북도 보은군 속리산면 법주사로 379
청산향교,충북 옥천군,충청북도 옥천군 청산면 교평2길 18
제천 송계리 대불정주 범자비,충북 제천시,충청북도 제천시 한수면 송계리
보은향교,충북 보은군,충청북도 보은군 보은읍 향교2길 21-5
백화산,충북 영동군,충청북도 영동군 황간면 우매리
충강공 이상급 신도비,충북 충주시,충청북도 충주시 주덕읍 사락리
충주 창동리 오층석탑,충북 충주시,충청북도 충주시 중앙탑면 청금로 112-10
충주 이시진 묘소,충북 충주시,충청북도 충주시 동량면 대전리1길
충주 미륵리 사지 사각석등,충북 충주시,충청북도 충주시 수안보면 미륵리 52-3
제천 무암사 목조아미타여래좌상,충북 제천시,충청북도 제천시 금성면 청풍호로39길 285
기암서원,충북 청주시,충청북도 청주시 상당구 낭성면 갈산3길 15
제천 소악사지 삼층석탑,충북 제천시,충청북도 제천시 송학면
청풍 황석리 고가,충북 제천시,충청북도 제천시 청풍면 청풍호로 2048
덕주사 약사여래입상,충북 제천시,충청북도 제천시 한수면 미륵송계로2길 87
제천 중전리 고가,충북 제천시,충청북도 제천시 금성면 신담길 278
청풍 후산리 고가,충북 제천시,충청북도 제천시 청풍면 청풍호로 2048
지천서원,충북 음성군,충청북도 음성군 생극면 팔성길 88
운곡서원,충북 청주시,충청북도 청주시 상당구 목련로214번길 37-3
중원 미륵리 석등,충북 충주시,충청북도 충주시 수안보면 미륵리
영동 추풍령 전적 및 장지현 순절비,충북 영동군,충청북도 영동군 추풍령면
덕천서원,충북 청주시,충청북도 청주시 상당구 가덕면 노동3길 16-30
장암 정호 묘소,충북 괴산군,충청북도 괴산군 불정면 지장리
충주 신청리 지석묘,충북 충주시,충청북도 충주시 신니면 신청리
금성사(영동),충북 영동군,충청북도 영동군 영동읍 난계로 1120-28
보은동헌,충북 보은군,충청북도 보은군 보은읍 삼산로 56-14
영동 사로당,충북 영동군,충청북도 영동군 매곡면 내동1길 8
화동강목판본,충북 제천시,충청북도 제천시 봉양읍 의암로 566-7
목담서원,충북 옥천군,충청북도 옥천군 동이면 옥천동이로 788-30
문의향교,충북 청주시,충청북도 청주시 상당구 문의면 문의시내1길 11-14
제천 시곡리 석조여래입상,충북 제천시,충청북도 제천시 송학면 시곡리
도명산,충북 괴산군,충청북도 괴산군 청천면 화양동길 12
이시진 효자각,충북 충주시,충청북도 충주시 동량면 대전리1길 149
고미술거리,충북 충주시,충청북도 충주시 중앙탑면 가곡로 2077
도란원 샤토미소,충북 영동군,충청북도 영동군 매곡면 유전장척길 143
악휘봉,충북 괴산군,충청북도 괴산군 연풍면 입석길 172
묵정서원,충북 청주시,충청북도 청주시 상당구 낭성면 관정길 71-29
낙영산,충북 괴산군,충청북도 괴산군 청천면 고성리
갈기산,충북 영동군,충청북도 영동군 양산면 호탄리
백악산,충북 괴산군,충청북도 괴산군 청천면 사담리
관음암(충북),충북 보은군,충청북도 보은군 속리산면 법주사로 658-191
중사자암,충북 보은군,충청북도 보은군 속리산면 법주사로 832
상환암(충북),충북 보은군,충청북도 보은군 속리산면 법주사로 658-22
"지장사(구, 대각사)",충북 영동군,충청북도 영동군 황간면 황간동로 284-28
천등산전통발효식품,충북 충주시,충청북도 충주시 산척면 세고개로 277
중화사(영동),충북 영동군,충청북도 영동군 영동읍 화신로 529
만천하 짚와이어,충북 단양군,충청북도 단양군 적성면 옷바위길 10
북단양리조트,충북 단양군,충청북도 단양군 적성면 적성로 172-64
성내동 관아골,충북 충주시,충청북도 충주시 관아4길 15
