name,region,address,Latitude,Longitude
두동교회 구본당,전북 익산시,전라북도 익산시 성당면 두동길 17-1,36.1035273,126.9206383
오송제,전북 전주시,전라북도 전주시 덕진구 송천동 1가,35.860772,127.1287357
장수 논개생가마을 [농촌전통테마],전북 장수군,전라북도 장수군 장계면 논개생가길 21-5,35.6782997,127.6204639
숭림사(익산),전북 익산시,전라북도 익산시 웅포면 백제로 495-57,36.0816042,126.9156176
고창하전갯벌마을,전북 고창군,전북 고창군 심원면 하전리,35.535014,126.570781
삼례책마을,전북 완주군,전라북도 완주군 삼례읍 삼례역로 68,35.9075865,127.065953
장수향교,전북 장수군,전라북도 장수군 장수읍 향교길 31-14,35.6481872,127.5230959
선운사 백파율사비,전북 고창군,전라북도 고창군 아산면 선운사로 250,35.4969385,126.5782255
은파호수공원 음악분수,전북 군산시,전라북도 군산시 미룡동,35.9483234,126.6862517
채계산,전북 순창군,전라북도 순창군 적성면 담순로 2172-33,35.4012244,127.226091
금구원야외조각미술관,전북 부안군,전라북도 부안군 변산면 조각공원길 31,35.6205083,126.4887532
전라좌수영세트장,전북 부안군,전라북도 부안군 변산면 궁항영상길 91,35.6097893,126.4655662
모항해수욕장,전북 부안군,전라북도 부안군 변산면 모항길 23-1,35.5831428,126.5083087
익산 주현동 구 일본인 농장 사무실,전북 익산시,전라북도 익산시 중앙로4길 59,35.933228,126.9533039
구시포마을,전북 고창군,전라북도 고창군 상하면 구시포해변길 150,35.4451803,126.4427175
전봉준 장군 생가터,전북 고창군,전라북도 고창군 고창읍 당촌길 41-8,35.4487098,126.6683859
왕궁온천,전북 익산시,전라북도 익산시 왕궁면 온천길 38,35.9240894,127.0579238
실상사(남원),전북 남원시,전라북도 남원시 산내면 입석길 94-129,35.4167148,127.6351305
만일사(순창),전북 순창군,전라북도 순창군 구림면 안심길 103-134,35.4860926,127.1178177
새만금유람선,전북 군산시,전라북도 군산시 옥도면 선유도3길 52-4,35.8106824,126.4162652
산외한우마을,전북 정읍시,전라북도 정읍시 산외면 산외로 450,35.6259786,127.0473487
수선루,전북 진안군,전라북도 진안군 마령면 임진로,35.7400685,127.3629364
남고사(전주),전북 전주시,전라북도 전주시 완산구 남고산성1길 53-88,35.7996931,127.1589834
선유도 월명유람선,전북 군산시,전라북도 군산시 비응로 6,35.9350927,126.5263803
원통사(무주),전북 무주군,전라북도 무주군 안성면 원통사로 676,35.8189326,127.6990592
