No,name,region,address,경도,위도,상태
3,운주산성,세종 한솔동,세종특별자치시 기념물 제1호(2012.12.31 지정),127.242048,36.68294149,실패
14,"세종리 은행나무 (구, 양화리 은행나무)",세종 한솔동,세종특별자치시 연기면,127.2920012,36.50410335,실패
15,김종서장군묘,세종 한솔동,세종특별자치시 장군면 대교리,127.2156761,36.51720751,실패
21,금이성,세종 한솔동,세종특별자치시 전동면 송성리,127.2136215,36.6436057,실패
