title,location,Latitude,Longitude,stars,key_words
은파횟집,강원 강릉시 창해로350번길 31,37.7965341,128.9168553,4.28,"['친절한', '친절해서', '물회', '해변', '매운탕', '회덮밥', '횟집', '나들이', '경치', '싱싱한', '신선한', '촬영지']"
홍천공작산생태숲,강원 홍천군 동면 수타사로 409,37.6964601,127.9546616,4.23,"['화려한', '청량한', '옛모습', '화사한', '트래킹', '계곡', '연꽃', '휴양림', '출렁다리', '나들이', '힐링', '등산', '단풍구경', '휴식']"
정든식당,강원 속초시 번영로105번길 39,38.2117956,128.5878832,4.33,"['친절한', '소박하지만', '신비한', '옛모습', '심플한', '수제비', '시장', '떡볶이', '칼국수', '고추장', '숨은맛집', '경치', '비오는날', '힐링', '등산']"
바로방,강원 강릉시 경강로 2092,37.7543398,128.8958736,4.26,"['화려한', '조그마한', '소박한', '친절한', '도넛', '단팥빵', '칼국수', '빵집', '야채빵', '옛날맛', '재방문', '오픈키친', '힐링', '촬영지']"
유포리막국수,강원 춘천시 신북읍 맥국2길 123,37.9461346,127.7782413,4.37,"['친절함', '개성있는', '분위기좋은', '소박한', '화려한', '메밀전병', '감자전', '만두', '막국수', '닭갈비', '나들이', '경치', '드라이브', '자극적인', '힐링']"
도사곡휴양림,강원 정선군 사북읍 지장천로 436-27,37.2256778,128.7966009,4.5,"['계곡', '캠핑', '휴양림', '카지노', '철쭉', '경치', '가족여행', '산행', '힐링', '등산']"
글라스하우스,강원 고성군 토성면 천진해변길 43,38.2605571,128.559916,4.36,"['모던한', '의자가편한', '분위기좋은', '심플한', '이국적', '카페', '바다전망', '해변', '물회', '일출', '핫플레이스', '경치', '데이트', '힐링', '드라이브']"
동해무릉건강숲,강원 동해시 삼화동,37.4908884,129.068103,4.64,"['동굴', '힐링', '체험관']"
횡성한우피아,강원 횡성군 둔내면 고원로 141,37.5112667,128.2219262,4.38,"['친절하고', '고급진', '친절한', '쾌적한', '고급스러운', '정육식당', '한우', '꽃등심', '냉면', '육회', '연말모임', '가족여행', '신선한', '드라이브', '나들이']"
중광정해수욕장,강원 양양군 현북면 중광정리,38.0266357,128.7065277,4.23,[]
감나무식당,강원 양양군 양양읍 안산1길 73-6,38.0706004,128.6279758,4.21,"['생태탕', '생태찌개', '해물탕', '국밥', '황태', '숨은맛집', '휴식']"
이모네생선찜,강원 강릉시 가작로 8,37.7691663,128.8764264,4.26,"['아귀찜', '갈치', '해변', '도루묵', '가오리찜', '싱싱한']"
금강굴,강원 속초시 설악동,38.1681813,128.4769101,4.23,"['계곡', '암벽', '케이블카', '동굴', '폭포', '경치', '산행', '등산']"
이승복기념관,강원 평창군 용평면 노동리 322,37.6997822,128.4688147,4.23,"['아늑한', '아담한', '옛모습', '평화로운', '계곡', '캠핑', '박물관', '목장', '송어회', '가족여행', '산행', '나들이', '유물', '체험관']"
회동집,강원 정선군 정선읍 5일장길 37-10,37.380958,128.6646236,4.37,"['재미있는', '친절한', '고급지게', '친절해서', '메밀전병', '수수부꾸미', '시장', '곤드레밥', '녹두전', '향토음식', '핫플레이스', '착한가격', '토속음식', '봄여행']"
광덕식당 중앙시장점,강원 강릉시 중앙시장길 22-3 소머리국밥골목,37.7536591,128.8988953,4.29,"['분주한', '시장', '국밥', '한우', '닭곰탕', '순대국밥', '나들이']"
카쿠레가,강원 원주시 능라동길 48-1 104호 카쿠레가,37.3337532,127.9290742,4.4,[]
원평해수욕장,강원 삼척시 근덕면 매원리,37.2840921,129.2731304,4.23,"['깨끗한', '스노클링', '계곡', '해변', '캠핑', '레일바이크', '경치']"
왕박골식당,강원 속초시 중앙로 431-1,38.2257092,128.5864328,4.21,"['소박한', '만두', '물회', '만두국', '칼국수', '고추장', '숨은맛집', '숨은']"
두물머리,경기 양평군 양서면 양수리,37.57343,127.3446625,4.15,"['재미있는', '고즈넉한', '분위기좋은', '편안한', '운치있는', '자전거코스', '드라이브', '일몰', '산책', '연꽃', '주말나들이', '가족여행', '경치', '드라마촬영지', '영화촬영지']"
헤이리 예술마을,경기 파주시 탄현면 헤이리마을길 70-21 헤이리 갈대광장,37.7882764,126.6991763,4.16,"['분위기있는', '재미있는', '분위기좋은', '편안한', '아기자기', '아울렛', '못난이빵', '박물관', '마늘빵', '트릭아트', '나들이', '경치', '도자기체험', '드라이브', '데이트']"
포천아트밸리,경기 포천시 신북면 아트밸리로 234,37.9230477,127.2379702,4.21,"['재미있는', '이국적', '편안한', '웅장한', '깨끗한', '과학관', '공원', '천문대', '모노레일', '호수', '주말나들이', '가족여행', '경치', '가족나들이', '드라이브']"
에버랜드,경기 용인시 처인구 포곡읍 에버랜드로 199,37.2934755,127.1998066,4.58,"['재미있는', '화려한', '편안한', '이국적', '화사한', '사파리', '놀이동산', '호러클럽', '눈썰매', '썸머스플래쉬', '공포체험', '주말나들이', '사파리투어', '데이트', '가족나들이']"
남이섬,경기 가평군 가평읍 북한강변로 1024,37.8037573,127.5254247,4.48,"['낭만적인', '재미있는', '이국적', '운치있는', '깨끗한', '유람선', '메타세콰이어길', '번지점프', '짚와이어', '짚라인', '가족여행', '경치', '가을여행', '단풍여행', '기차여행']"
궁평항,경기 화성시 서신면 궁평항로 1049-24,37.1157218,126.6821115,4.22,"['재미있는', '조그마한', '깨끗한', '편안한', '평화로운', '꽃게', '수산물시장', '일몰', '수산시장', '항구', '갯벌체험', '주말나들이', '경치', '가족나들이', '드라이브']"
전곡항,경기 화성시 서신면 전곡리,37.1895032,126.6866822,4.38,"['재미있는', '이국적', '화려한', '편안한', '깨끗한', '꽃게찜', '요트', '항구', '수산시장', '바다낚시', '갯벌체험', '가족여행', '낚시체험', '드라이브', '나들이']"
수리산,경기 군포시 산본동,37.3594144,126.9207863,4.22,"['재미있는', '편안한', '화사한', '계곡', '둘레길', '유원지', '산림욕장', '공원', '경치', '봄꽃', '산행', '등산', '휴식']"
물의정원,경기 남양주시 조안면 북한강로 398,37.5753144,127.3234451,4.03,"['깨끗한', '화려한', '편안한', '운치있는', '평화로운', '공원', '라이딩', '자전거코스', '산책', '연꽃', '주말나들이', '슬로시티', '경치', '드라이브', '힐링']"
산정호수,경기 포천시 영북면 산정호수로411번길 89,38.0686138,127.3230194,4.45,"['조그마한', '재미있는', '편안한', '웅장한', '고즈넉한', '이동갈비', '오리배', '둘레길', '놀이동산', '억새', '주말나들이', '드라이브', '경치', '가을여행', '등산']"
광명동굴,경기 광명시 가학로85번길 142,37.4251755,126.8644482,4.55,"['재미있는', '깨끗한', '화려한', '웅장한', '신비한', '귀신의집', '와인동굴', '테마파크', '공연', '계곡', '공포체험', '주말나들이', '가족나들이', '등산', '데이트']"
갯골생태공원,경기 시흥시 동서로 287,37.3871749,126.8124991,4.27,"['평화로운', '재미있는', '편안한', '옛모습', '깨끗한', '저수지', '전망대', '생태공원', '수영장', '캠핑', '갯벌체험', '주말나들이', '가족나들이', '드라이브', '휴식']"
용인자연휴양림,경기 용인시 처인구 모현읍 초부로 220,37.3147157,127.2679653,4.35,"['아담한', '재미있는', '편안한', '쾌적한', '깨끗한', '계곡', '캠핑', '휴양림', '짚라인', '짚와이어', '경치', '가족나들이', '드라이브', '등산', '체험관']"
쁘띠프랑스,경기 가평군 청평면 호반로 1063,37.7148921,127.4903236,4.15,"['재미있는', '이국적', '화려한', '엔틱한', '아기자기', '수목원', '박물관', '테마파크', '동화마을', '공연', '드라이브', '가족여행', '데이트', '드라마촬영지', '나들이']"
탄도항,경기 안산시 단원구 선감동 717-5,37.1924384,126.6461002,4.25,"['아담한', '이국적', '분위기좋은', '편안한', '깨끗한', '풍력발전소', '전망대', '항구', '일몰', '테마파크', '갯벌체험', '가족여행', '주말나들이', '드라이브', '등산']"
한국민속촌,경기 용인시 기흥구 민속촌로 90 한국민속촌,37.2584488,127.1170034,4.53,"['재미있는', '화려한', '편안한', '옛모습', '고즈넉한', '귀신의집', '전통혼례', '놀이동산', '공연', '눈썰매장', '공포체험', '가족여행', '한복체험', '가족나들이', '데이트']"
남한산성,경기 광주시 남한산성면 산성리 산23,37.4788893,127.1794483,4.31,"['고즈넉한', '화려한', '편안한', '웅장한', '깨끗한', '둘레길', '성곽', '트래킹', '일몰', '야경', '경치', '산행', '가족나들이', '드라이브', '등산']"
연꽃테마파크,경기 시흥시 관곡지로 139,37.4006572,126.8082527,4.16,"['고혹적인', '우아한', '아담한', '화려한', '화사한', '저수지', '연꽃단지', '생태공원', '테마파크', '산책', '주말나들이', '힐링', '유적', '가족나들이', '드라이브']"
만석공원,경기 수원시 장안구 송죽동 248,37.3023837,127.0003716,4.12,"['화려한', '아담한', '분위기좋은', '편안한', '쾌적한', '공원', '연꽃', '호수', '산책', '분수', '피크닉', '경치', '데이트', '등산', '휴식']"
방아머리해수욕장,경기 안산시 단원구 대부북동,37.258289,126.5731267,4.2,[]
동탄호수공원,경기 화성시 동탄순환대로 67,37.199327,127.0970177,4.34,[]
오이도빨강등대,경기 시흥시 오이도로 175 오이해양파출소,37.3452397,126.6879337,4.15,"['조그마한', '재미있는', '화려한', '운치있는', '깨끗한', '해물칼국수', '전망대', '해물파전', '조개구이', '공원', '갯벌체험', '주말나들이', '경치', '데이트', '드라이브']"
비둘기낭폭포,경기 포천시 영북면 대회산리 415-2,38.08109,127.2175868,3.85,"['아늑한', '깨끗한', '이국적', '신비로운', '웅장한', '폭포', '둘레길', '캠핑', '동굴', '계곡', '드라이브', '경치', '드라마촬영지', '영화촬영지', '나들이']"
상동호수공원,경기 부천시 길주로 16,37.4890636,126.7628051,4.15,"['화사한', '깨끗한', '화려한', '편안한', '평화로운', '야경', '공원', '호수', '산책', '인라인', '주말나들이', '가을소풍', '경치', '가족나들이', '데이트']"
방화수류정,경기 수원시 팔달구 수원천로392번길 44-6 방화수류정,37.2875232,127.0181107,4.2,"['고즈넉한', '화려한', '웅장한', '옛모습', '고풍스런', '산책', '치킨', '성곽', '일몰', '야경', '나들이', '경치', '데이트', '휴식', '촬영지']"
제부도,경기 화성시 서신면 제부리,37.1710576,126.6224067,4.17,"['신비로운', '조그마한', '재미있는', '낭만적인', '편안한', '조개구이', '해안산책로', '횟집', '칼국수', '대하구이', '갯벌체험', '주말여행', '경치', '드라이브', '가족여행']"
서울대공원,경기 과천시 대공원광장로 102,37.4362233,127.0140581,4.48,"['우아한', '재미있는', '화려한', '편안한', '깨끗한', '미술관', '돌고래쇼', '코끼리열차', '동물원', '도시락', '나들이', '동물체험', '등산', '단풍구경', '가을소풍']"
다산생태공원,경기 남양주시 조안면 다산로 767,37.525792,127.293598,3.93,"['웅장한', '고즈넉한', '몽환적인', '운치있는', '편안한', '생태공원', '박물관', '산책', '유적지', '연꽃', '주말나들이', '힐링', '경치', '데이트', '드라이브']"
명지계곡,경기 가평군 북면 도대리,37.9467242,127.4879054,4.5,"['깨끗한', '계곡', '유원지', '백숙', '다슬기', '폭포', '주말나들이', '가족여행', '주말여행', '등산', '힐링']"
임진각관광지평화누리평화랜드,경기 파주시 문산읍 임진각로 148-33,37.890076,126.7420639,4.26,"['잔디밭', '공원', '놀이동산', '바람개비', '회전목마', '나들이', '가족나들이', '드라이브', '데이트']"
벽초지수목원,경기 파주시 광탄면 부흥로 242,37.801384,126.8740377,4.3,"['유럽풍', '재미있는', '화려한', '아담한', '운치있는', '수목원', '공원', '빙어', '식물원', '연꽃', '주말나들이', '드라이브', '가족나들이', '드라마촬영지', '도자기체험']"
소요산,경기 동두천시 평화로2910번길 406-33,37.9464858,127.0693176,4.3,"['재미있는', '아담한', '깨끗한', '화려한', '편안한', '폭포', '썰매', '온천', '산책', '계곡', '경치', '산행', '등산', '단풍구경', '나들이']"
중원계곡,경기 양평군 용문면 중원리,37.5572227,127.6140272,4.09,"['아담한', '깨끗한', '편안한', '쉴만한', '평화로운', '폭포', '캠핑', '수영장', '백숙', '계곡', '나들이', '산행', '드라이브', '등산', '휴식']"
호암미술관,경기 용인시 처인구 포곡읍 에버랜드로562번길 38,37.2937356,127.1918107,4.24,"['우아한', '호젓한', '고즈넉한', '화려한', '소박한', '미술관', '드라이브', '호수', '벚꽃길', '벚꽃명소', '나들이', '경치', '데이트', '단풍여행', '단풍구경']"
송추계곡,경기 양주시 장흥면 울대리 송추계곡,37.7120735,126.9849275,4.14,"['웅장한', '호젓한', '깨끗한', '편안한', '쾌적한', '계곡', '유원지', '수영장', '폭포', '국립공원', '주말나들이', '경치', '산행', '드라이브', '등산']"
더그림,경기 양평군 옥천면 사나사길 175,37.5290836,127.4970417,4.38,"['분위기있는', '유럽풍', '아기자기', '분위기좋은', '고급스러운', '옥천냉면', '계곡', '수목원', '식물원', '산책', '드라마촬영지', '경치', '나들이', '드라이브', '촬영지']"
구리한강시민공원,경기 구리시 토평동 829-2,37.575552,127.1367648,4.31,"['편안한', '재미있는', '화려한', '분주한', '화사한', '꽃구경', '시민공원', '코스모스밭', '유채꽃', '코스모스길', '나들이', '경치', '데이트', '가을축제', '힐링']"
백운호수,경기 의왕시 학의동,37.3757879,127.0129378,4.23,"['호젓한', '분위기좋은', '쾌적한', '운치있는', '고급스러운', '저수지', '모터보트', '드라이브', '산책', '라이브카페', '나들이', '경치', '데이트', '힐링', '보양식']"
북한산,경기 고양시 덕양구 대서문길 375,37.6451323,126.9747911,4.4,"['화려한', '깨끗한', '쾌적한', '편안한', '웅장한', '계곡', '둘레길', '암벽등반', '성곽', '국립공원', '휴식', '경치', '산행', '등산', '숨은']"
대명포구,경기 김포시 대곶면 대명리,37.6511311,126.5551527,4.09,"['활기찬', '꽃게', '생새우', '시장', '항구', '젓갈', '나들이', '싱싱한', '드라이브', '휴식', '데이트']"
설봉공원,경기 이천시 관고동 418-2,37.2753829,127.4274186,4.23,"['재미있는', '화려한', '편안한', '운치있는', '아기자기', '공원', '공방', '호수', '산책', '비엔날레', '드라이브', '도자기체험', '가을축제', '가족나들이', '등산']"
수원화성,경기 수원시 장안구 영화동 320-2,37.2871202,127.0119379,4.39,"['재미있는', '화려한', '옛모습', '웅장한', '고즈넉한', '공원', '둘레길', '성곽', '공방거리', '야경', '나들이', '경치', '데이트', '드라이브', '등산']"
불곡산,경기 양주시 유양동,37.7898865,127.0267981,4.15,"['깨끗한', '재미있는', '편안한', '웅장한', '아기자기', '저수지', '계곡', '둘레길', '막걸리', '야경', '경치', '산행', '유적', '등산', '휴식']"
아침고요수목원,경기 가평군 상면 수목원로 432,37.7439678,127.3524864,4.43,"['아담한', '깨끗한', '화려한', '편안한', '고즈넉한', '수목원', '닭갈비', '레일바이크', '계곡', '공원', '주말나들이', '가족여행', '가을여행', '단풍여행', '드라이브']"
제부도해수욕장,경기 화성시 서신면 제부리,37.1710576,126.6224067,4.28,"['재미있는', '느낌있는', '평온한', '깨끗한', '따뜻한느낌', '해변', '조개구이', '횟집', '일몰', '캠핑', '갯벌체험', '가족여행', '커플여행', '드라이브', '힐링']"
재인폭포,경기 연천군 연천읍 고문리 산21,38.0702803,127.1286023,3.91,"['재미있는', '아담한', '깨끗한', '신비로운', '웅장한', '전망대', '폭포', '라이딩', '캠핑', '계곡', '경치', '촬영지', '드라이브', '등산', '기차여행']"
고삼호수,경기 안성시 고삼면 월향리,37.0917458,127.2744377,4.44,"['깨끗한', '고즈넉한', '서정적인', '몽환적인', '편안한', '저수지', '캠핑', '붕어', '호수', '연꽃', '힐링', '경치', '나들이', '드라이브', '촬영지']"
일산호수,경기 고양시 일산동구 호수로 731,37.658391,126.7642233,4.2,"['재미있는', '화려한', '편안한', '평화로운', '깨끗한', '자전거대여', '공원', '호수', '산책', '박람회', '주말나들이', '경치', '가족나들이', '가을축제', '데이트']"
광교호수공원,경기 수원시 영통구 광교호수로 57,37.283123,127.0659168,4.28,"['분위기있는', '재미있는', '화려한', '신비한', '깨끗한', '해바라기밭', '분수', '호수', '야경', '공원', '주말나들이', '경치', '스템프투어', '드라이브', '가족나들이']"
농협안성팜랜드,경기 안성시 공도읍 대신두길 28,36.9920809,127.1931869,4.4,"['목가적인', '재미있는', '이국적', '편안한', '깨끗한', '수영장', '눈썰매장', '체험학습', '동물농장', '목장', '주말나들이', '드라이브', '동물체험', '승마체험', '가족여행']"
관악산,경기 과천시 중앙동,37.4359673,126.9927774,4.48,"['웅장한', '재미있는', '화려한', '편안한', '쾌적한', '계곡', '둘레길', '암벽', '케이블카', '공원', '경치', '산행', '힐링', '등산', '나들이']"
헤세의 정원,경기 양주시 장흥면 호국로550번길 111,37.716415,126.9806592,4.23,"['분위기짱', '낭만적인', '아기자기', '분위기좋은', '유럽풍', '공원', '레스토랑', '글램핑', '브런치', '계곡', '주말나들이', '경치', '데이트', '드라이브', '숨어있는']"
국립유명산자연휴양림,경기 가평군 설악면 유명산길 79-53,37.5928839,127.4920842,4.46,"['재미있는', '호젓한', '조그마한', '깨끗한', '편안한', '계곡', '오토캠핑', '휴양림', '식물원', '산책', '주말나들이', '드라이브', '산행', '가을여행', '등산']"
나리공원,경기 양주시 광사로 131-66,37.7917803,127.0712148,3.81,"['분위기있는', '이국적', '화려한', '신비로운', '몽환적인', '전망대', '꽃구경', '억새', '코스모스밭', '장미정원', '드라이브', '축제행사', '힐링', '승마체험', '핫플레이스']"
시화나래휴게소달전망대,경기 안산시 단원구 대부황금로 1927,37.3129812,126.6092392,3.88,"['분위기좋은', '조그마한', '재미있는', '화려한', '깨끗한', '공원', '전망대', '테마파크', '야경', '스테이크', '주말나들이', '가족여행', '경치', '가족나들이', '드라이브']"
서울랜드,경기 과천시 광명로 181,37.4364611,127.024139,4.46,"['소박한', '재미있는', '화려한', '오붓한', '아기자기', '놀이동산', '회전목마', '동물원', '코끼리열차', '눈썰매장', '주말나들이', '경치', '데이트', '드라이브', '가족나들이']"
대부바다향기테마파크,경기 안산시 단원구 대부북동 1841-10,37.2832421,126.5781241,4.23,"['재미있는', '분위기있는', '이국적', '화려한', '고즈넉한', '공원', '전망대', '테마파크', '코끼리열차', '갈대', '갯벌체험', '주말나들이', '경치', '드라이브', '주말여행']"
사나사계곡,경기 양평군 옥천면 용천리,37.555427,127.5181436,4.17,"['깨끗한', '소박한', '편안한', '계곡', '캠핑', '트래킹', '백숙', '닭볶음탕', '경치', '나들이', '산행', '힐링', '등산']"
운정호수공원,경기 파주시 경의로 1151,37.7385905,126.7636255,3.97,"['작은규모', '쉴만한', '분위기있는', '편안한', '쾌적한', '폭포', '코스모스밭', '자전거도로', '산책', '바람개비동산', '경치', '나들이', '유적', '데이트', '휴식']"
국립현대미술관 과천,경기 과천시 광명로 313 국립현대미술관,37.4310373,127.019961,4.53,"['재미있는', '화려한', '편안한', '몽환적인', '신비로운', '미술관', '박물관', '코끼리열차', '동물원', '공원', '주말나들이', '비오는날', '데이트', '드라이브', '단풍구경']"
문호리리버마켓,경기 양평군 서종면 북한강로 941,37.6214595,127.3521288,3.67,"['재미있는', '개성있는', '편안한', '운치있는', '아기자기', '농장', '시장', '프리마켓', '공방', '플리마켓', '주말나들이', '힐링', '데이트', '드라이브', '유기농']"
한택식물원,경기 용인시 처인구 백암면 한택로 2 한택식물원,37.094601,127.406503,3.92,"['아담한', '화려한', '편안한', '신비한', '화사한', '수목원', '공원', '식물원', '산책', '연꽃', '봄꽃', '가족나들이', '동물체험', '주말여행', '가족여행']"
가나아트파크,경기 양주시 장흥면 권율로 117,37.7258899,126.9496427,4.49,"['따뜻한느낌', '근사한', '재미있는', '편안한', '작은규모', '실내놀이터', '미술관', '박물관', '키즈카페', '공원', '주말나들이', '나들이', '데이트', '소풍가기', '체험관']"
마장호수,경기 파주시 광탄면 기산로 365,37.7746655,126.9327526,4.26,[]
아쿠아플라넷 일산,경기 고양시 일산서구 한류월드로 282 아쿠아플라넷 일산,37.6633627,126.7553083,4.33,"['조그마한', '재미있는', '화려한', '몽환적인', '신비한', '고래', '펭귄', '동물원', '아쿠아리움', '공연', '주말나들이', '비오는날', '가족나들이', '동물체험', '데이트']"
동막계곡,경기 연천군 연천읍 동막리 동막계곡,38.1064989,127.1156905,4.67,"['깨끗한', '계곡', '유원지', '다슬기', '삼겹살', '캠핑', '나들이', '비오는날']"
효원공원월화원,경기 수원시 팔달구 동수원로 399,37.2663063,127.0439423,4.36,"['화려한', '아담한', '이국적', '우아한', '운치있는', '야경', '공원', '호수', '산책', '분수', '나들이', '경치', '데이트', '휴식', '촬영지']"
평강랜드,경기 포천시 영북면 우물목길 171-18,38.0499693,127.3061016,4.51,"['신비로운', '아기자기', '화려한', '편안한', '화사한', '수목원', '이동갈비', '둘레길', '식물원', '호수', '가족여행', '나들이', '가을여행', '주말여행', '힐링']"
캐리비안베이,경기 용인시 처인구 포곡읍 에버랜드로 199,37.2934755,127.1998066,4.5,"['재미있는', '화려한', '편안한', '이국적', '깨끗한', '유수풀', '수영장', '파도풀', '워터봅슬레이', '워터파크', '피크닉', '비오는날', '데이트', '휴식', '나들이']"
경기도잣향기푸른숲,경기 가평군 상면 축령로 289-146,37.7721391,127.3391224,4.38,"['조그마한', '고즈넉한', '화려한', '쾌적한', '웅장한', '수목원', '계곡', '캠핑', '산책', '출렁다리', '경치', '산행', '힐링', '등산', '나들이']"
수원KT위즈파크,경기 수원시 장안구 경수대로 893 수원종합운동장(주경기장),37.2977121,127.0113038,4.38,"['재미있는', '화려한', '세련된', '쾌적한', '깨끗한', '치킨', '만두', '닭강정', '통닭', '펍', '나들이', '가족나들이', '휴식', '데이트', '등산']"
산음자연휴양림,경기 양평군 단월면 고북길 347,37.5969104,127.5717371,4.38,"['깨끗한', '청량한', '호젓한', '운치있는', '편안한', '계곡', '캠핑', '휴양림', '산책', '산림욕', '딸기체험', '산행', '힐링', '등산', '가족여행']"
이천 테르메덴,경기 이천시 모가면 사실로 984,37.1822659,127.4446368,4.21,"['재미있는', '깨끗한', '운치있는', '편안한', '쾌적한', '유수풀', '온천', '수영장', '카라반', '워터파크', '가족여행', '데이트', '힐링', '나들이', '온천여행']"
연천호로고루,경기 연천군 장남면 원당리 1258,37.985796,126.8595787,4.43,"['화사한', '화려한', '평화로운', '전망대', '공원', '성곽', '공연', '유적지', '축제행사', '경치', '드라이브', '유물', '나들이']"
아인스월드,경기 부천시 도약로 1,37.5108987,126.7674566,4.3,"['이국적', '재미있는', '화려한', '신비로운', '웅장한', '공원', '박물관', '테마파크', '야경', '수영장', '나들이', '데이트', '드라이브', '힐링', '동물체험']"
서운동산,경기 포천시 내촌면 마명리 127-3,37.7715969,127.2020363,4.45,"['화려한', '아기자기', '고즈넉한', '편안한', '깨끗한', '공원', '레스토랑', '수영장', '물놀이장', '바베큐장', '주말나들이', '가을소풍', '힐링', '동물체험', '가족여행']"
효원공원,경기 수원시 팔달구 동수원로 397,37.2663063,127.0439423,4.64,"['재미있는', '이국적', '화려한', '아기자기', '공원', '극장', '바람개비', '산책', '분수', '나들이', '봄꽃', '휴식', '전통적인', '촬영지']"
렛츠런팜 원당,경기 고양시 덕양구 서삼릉길 233-112,37.6641008,126.8735634,4.25,"['재미있는', '목가적인', '이국적', '오붓한', '평화로운', '도시락', '공원', '목장', '산책', '경마장', '주말나들이', '소풍가기', '가족나들이', '드라이브', '승마체험']"
황순원문학촌소나기마을,경기 양평군 서종면 소나기마을길 24,37.5945109,127.3781099,4.52,"['낭만적인', '조그마한', '재미있는', '서정적인', '세련된', '공원', '박물관', '농장', '산책', '휴양림', '딸기체험', '경치', '드라이브', '힐링', '나들이']"
병목안시민공원,경기 안양시 만안구 안양동 산81-1,37.3834468,126.9100216,4.17,"['쾌적한', '깨끗한', '분위기좋은', '편안한', '웅장한', '폭포', '시민공원', '캠핑', '산책', '계곡', '산행', '데이트', '힐링', '등산', '단풍구경']"
남양주한강공원(삼패지구),경기 남양주시 고산로 184-1,37.5939015,127.1855454,4.63,"['작은공간', '편안한', '평화로운', '분수', '시민공원', '인라인', '물놀이장', '수영장', '피크닉', '경치', '데이트', '드라이브', '휴식']"
지앤아트스페이스,경기 용인시 기흥구 백남준로 7,37.2699229,127.1103118,4.28,"['빈티지한', '멋스러운', '개성있는', '심플한', '화사한', '미술관', '레스토랑', '박물관', '공방', '파스타', '나들이', '도자기체험', '힐링', '데이트', '봄꽃']"
국화도,경기 화성시 우정읍 국화리,37.1063663,126.5394823,4.25,"['재미있는', '소박한', '깨끗한', '장어', '유람선', '바지락', '횟집', '일몰', '갯벌체험', '가족여행', '낚시체험', '힐링', '나들이']"
숲을그리다,경기 여주시 북내면 상교3길 56-37,37.4004137,127.6590975,4.67,"['삼겹살', '장작구이', '야외수영장', '야경', '공연', '경치', '데이트', '힐링', '휴식']"
에델바이스 스위스 테마파크,경기 가평군 설악면 다락재로 226-57,37.6677785,127.4474131,4.01,"['재미있는', '목가적인', '이국적', '친절한', '아기자기', '수목원', '박물관', '테마파크', '스위스마을', '치즈퐁듀', '프로포즈', '경치', '데이트', '드라이브', '가족나들이']"
대부도,경기 안산시 단원구 대부동동,37.251758,126.6136994,4.42,"['깨끗한', '이국적', '화려한', '아담한', '평화로운', '전망대', '조개구이', '테마파크', '일몰', '칼국수', '갯벌체험', '가족여행', '드라이브', '등산', '나들이']"
웅진플레이도시,경기 부천시 조마루로 2,37.4993929,126.7448116,4.28,"['프라이빗', '재미있는', '화려한', '편안한', '깨끗한', '유수풀', '실내눈썰매장', '수영장', '파도풀', '워터파크', '가족여행', '재방문', '가족나들이', '휴식', '데이트']"
묘적사계곡,경기 남양주시 와부읍 월문리,37.6108664,127.2613592,4.5,"['재미있는', '평온한', '깨끗한', '아담한', '편안한', '계곡', '캠핑', '백숙', '삼겹살', '폭포', '템플스테이', '산행', '힐링', '드라이브', '나들이']"
화석정,경기 파주시 파평면 율곡리,37.8874885,126.8178993,4.47,"['아담한', '멋스러운', '오붓한', '옛모습', '평화로운', '공원', '유적지', '매운탕', '산책', '캠핑', '나들이', '경치', '유적', '드라이브', '등산']"
궁평리해수욕장,경기 화성시 서신면 궁평리,37.1301681,126.6961236,4.63,"['아담한', '해변', '캠핑', '유원지', '항구', '일몰', '갯벌체험', '나들이', '드라이브', '휴식']"
구리시고구려대장간마을,경기 구리시 우미내길 41,37.5605386,127.1110023,4.24,"['독특한분위기', '아담한', '재미있는', '옛모습', '웅장한', '고기집', '둘레길', '세트장', '박물관', '유채꽃', '주말나들이', '가족나들이', '유적', '등산', '촬영지']"
융건릉,경기 화성시 안녕동 187-39,37.2072514,126.9878117,4.63,"['호젓한', '재미있는', '화려한', '편안한', '웅장한', '수목원', '공원', '둘레길', '온천', '산책', '나들이', '경치', '데이트', '힐링', '등산']"
감악산 출렁다리,경기 파주시 적성면 설마리 48-6,37.9391536,126.9436284,4.25,"['분위기있는', '고즈넉한', '편안한', '웅장한', '깨끗한', '폭포', '둘레길', '전망대', '계곡', '출렁다리', '경치', '나들이', '산행', '드라이브', '등산']"
피아노폭포,경기 남양주시 화도읍 금남리 산47-48,37.6306721,127.3480903,4.23,"['재미있는', '근사한', '깨끗한', '쉴만한', '웅장한', '계곡', '생태공원', '수영장', '물놀이장', '폭포', '주말나들이', '가족여행', '경치', '가족나들이', '드라이브']"
스카이라인짚와이어,경기 가평군 가평읍 북한강변로 1024,37.8037573,127.5254247,4.42,"['이국적', '쾌적한', '블롭점프', '번지점프', '수상레포츠', '짚와이어', '하늘자전거', '핫플레이스', '경치', '힐링', '레포츠', '가족여행']"
분당중앙공원,경기 성남시 분당구 성남대로 550,37.3778859,127.1246764,4.57,"['활기찬', '분위기좋은', '화려한', '편안한', '웅장한', '분수', '공원', '콘서트', '산책', '야외공연장', '나들이', '소풍가기', '드라이브', '휴식', '단풍구경']"
옥구공원,경기 시흥시 서해안로 277 론볼 경기장 운영센터,37.3670286,126.7595681,3,"['아담한', '재미있는', '편안한', '운치있는', '깨끗한', '공원', '라이딩', '야경', '산책', '도서관', '주말나들이', '경치', '가족나들이', '등산', '휴식']"
