address,name,keyword,latitude,longitude,areacode
울산광역시 중구 서원3길 65,울산MBC,"['관광', '인문', '산업관광지', '기타']",35.5600714930,129.3337288538,울산
울산광역시 남구 대공원로 94,울산대공원,"['관광', '인문', '휴양관광지', '테마공원']",35.5308045918,129.2940414740,울산
울산광역시 남구 대공원로 94,울산대공원 동물원,"['관광', '인문', '휴양관광지', '테마공원']",35.5308045918,129.2940414740,울산
울산광역시 동구 봉수로 155-1,울산대교 전망대,"['관광', '인문', '건축/조형물', '기념탑/기념비/전망대']",35.5017849664,129.4062491748,울산
울산광역시 중구 동헌길 167,울산동헌 및 내아,"['관광', '인문', '역사관광지', '유적지/사적지']",35.5577409465,129.3202856482,울산
울산광역시 중구 서원3길 65,울산문화방송 방송직업 체험 교육 Play-M,"['관광', '인문', '체험관광지', '이색체험']",35.5599437273,129.3335955356,울산
강원도 고성군 토성면 미시령로 2653,울산바위촬영휴게소,"['관광', '인문', '산업관광지', '기타']",38.2071691557,128.4965582485,울산
울산광역시 북구 산하중앙2로 87-33,울산안전체험관,"['관광', '인문', '체험관광지', '이색체험']",35.6176975821,129.4403401426,울산
울산광역시 남구 문수로 44,울산체육공원,"['관광', '인문', '휴양관광지', '공원']",35.5352867733,129.2595610237,울산
울산광역시 북구 염포로 237,울산탁주 태화루,"['관광', '인문', '산업관광지', '식음료']",35.5616830195,129.3653593820,울산
울산광역시 동구 쇠평길 33-1,울산테마식물수목원,"['관광', '자연', '자연관광지', '수목원']",35.5535517673,129.4271792207,울산
울산광역시 중구 명륜로 117,울산향교,"['관광', '인문', '역사관광지', '유적지/사적지']",35.5605933200,129.3158415109,울산
울산광역시 동구 봉수로 55,월봉사,"['관광', '인문', '역사관광지', '사찰']",35.4934083283,129.4168179345,울산
울산광역시 동구 해수욕장10길 18,일산해수욕장,"['관광', '자연', '자연관광지', '해수욕장']",35.4949278551,129.4302000587,울산
울산광역시 울주군 두동면 천전각석길,천전리각석계곡,"['관광', '자연', '자연관광지', '계곡']",35.6096544965,129.1695751274,울산
울산광역시 북구 염포로 700,현대자동차 울산공장,"['관광', '인문', '산업관광지', '자동차']",35.5389803669,129.3839750664,울산
울산광역시 남구 번영로 224,울산 남구문화원,"['문화', '인문', '문화시설', '문화원']",35.5452785581,129.3255744272,울산
울산광역시 동구 화진6길 4,울산 동구문화원,"['문화', '인문', '문화시설', '문화원']",35.4937584357,129.4245894702,울산
울산광역시 울주군 온양읍 외고산3길 36,울산 옹기박물관,"['문화', '인문', '문화시설', '박물관']",35.4350595214,129.2795176492,울산
울산광역시 남구 거마로13번길 6,울산남부도서관,"['문화', '인문', '문화시설', '도서관']",35.5359345895,129.2950218004,울산
울산광역시 울주군 두동면 서하천전로 257,울산대곡박물관,"['문화', '인문', '문화시설', '박물관']",35.6191478641,129.1691415653,울산
울산광역시 동구 봉수로 505,울산동부도서관,"['문화', '인문', '문화시설', '도서관']",35.5282379059,129.4250884527,울산
울산광역시 남구 번영로 200,울산문화예술회관,"['문화', '인문', '문화시설', '공연장']",35.5429649590,129.3271521316,울산
울산광역시 남구 두왕로 277,울산박물관,"['문화', '인문', '문화시설', '박물관']",35.5271580556,129.3087097418,울산
울산광역시 북구 산업로 1000,울산북구문화예술회관,"['문화', '인문', '문화시설', '공연장']",35.5813751751,129.3614369457,울산
울산광역시 북구 산업로 1104,울산북구문화원,"['문화', '인문', '문화시설', '문화원']",35.5948569176,129.3574702442,울산
울산광역시 울주군 두동면 반구대안길 254,울산암각화박물관,"['문화', '인문', '문화시설', '박물관']",35.6082213400,129.1703973178,울산
울산광역시 울주군 언양읍 언양로 109,울산울주도서관,"['문화', '인문', '문화시설', '도서관']",35.5584568854,129.1377460121,울산
울산광역시 울주군 서생면 해맞이로 1251,울산해양박물관,"['문화', '인문', '문화시설', '박물관']",35.3616830536,129.3546992653,울산
울산광역시 남구 번영로 212,KBS 울산홀,"['문화', '인문', '문화시설', '공연장']",35.5447647459,129.3265854644,울산
울산광역시 울주군 서생면 간절곶1길 39-2,울산 간절곶 해맞이 2020,"['축제/공연/행사', '인문', '축제', '일반축제']",35.3589668021,129.3605738299,울산
울산광역시 북구 달천철장길 58,울산 쇠부리축제 2020,"['축제/공연/행사', '인문', '축제', '일반축제']",35.6336492470,129.3294493702,울산
울산광역시 중구 태화로 300,울산 태화루 누각 상설공연 2019,"['축제/공연/행사', '인문', '공연/행사', '기타행사']",35.5533995305,129.3076757594,울산
울산광역시 남구 옥동 363-1,울산 평생학습 박람회 2019,"['축제/공연/행사', '인문', '공연/행사', '박람회']",35.5272131192,129.2828564401,울산
울산광역시 남구 남산로 385,울산119안전문화축제 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.5503554041,129.3064148443,울산
울산광역시 북구 산업로 1010,울산국화전시회 2019,"['축제/공연/행사', '인문', '공연/행사', '전시회']",35.5826944674,129.3612369255,울산
울산광역시 남구 대공원로 94,울산대공원 빛 축제 2020,"['축제/공연/행사', '인문', '축제', '일반축제']",35.5308045918,129.2940414740,울산
울산광역시 울주군 범서읍 장검길 10,울산배축제 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.5575563877,129.2540136599,울산
울산광역시 중구 내오산로 67,울산태화강대숲납량축제 2020,"['축제/공연/행사', '인문', '축제', '일반축제']",35.5533046338,129.2830667988,울산
울산광역시 중구 내오산로 67,울산프롬나드페스티벌 2020,"['축제/공연/행사', '인문', '축제', '일반축제']",35.5533268539,129.2830862409,울산
울산광역시 남구 중앙로 201,청년울산대장정 U - Road 2019,"['축제/공연/행사', '인문', '공연/행사', '기타행사']",35.5394956067,129.3113202772,울산
울산광역시 울주군 온양읍 외고산길 23,[문화관광축제] 울산옹기축제 2020,"['축제/공연/행사', '인문', '축제', '문화관광축제']",35.4322848446,129.2801648931,울산
울산광역시 울주군 웅촌면 웅촌로 1,울산 컨트리클럽,"['레포츠', '레포츠', '육상 레포츠', '골프']",35.4415154014,129.1871810750,울산
울산광역시 중구 염포로 55,울산종합운동장,"['레포츠', '레포츠', '육상 레포츠', '경기장']",35.5626603600,129.3479914251,울산
