address,name,keyword,latitude,longitude,areacode
서울특별시 강남구 삼성로 29,경기여고 경운박물관,"['문화', '인문', '문화시설', '박물관']",37.4867511901,127.0656764529,경기
경기도 수원시 장안구 조원로 18,경기중앙교육도서관,"['문화', '인문', '문화시설', '도서관']",37.2983667056,127.0224634611,경기
경기도 광주시 문화로85번길 19-12,광주문화원,"['문화', '인문', '문화시설', '문화원']",37.4100272900,127.2493508267,경기
경기도 의정부시 청사로 1,경기 다독다독 축제 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",37.7502067435,127.0695824781,경기
경기도 수원시 영통구 광교중앙로 140,경기과학축전 & 수원정보과학축제 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",37.2858799237,127.0594632301,경기
서울특별시 서초구 강남대로 27,경기도자페어 2019,"['축제/공연/행사', '인문', '공연/행사', '전시회']",37.4672141004,127.0396016001,경기
전라북도 전주시 완산구 한지길 102,경기전 사람들 - 이야기술사 2020,"['축제/공연/행사', '인문', '공연/행사', '기타행사']",35.8158642143,127.1538417800,경기
전라북도 전주시 완산구 한지길 102,경기전 수복청 상설공연 2020,"['축제/공연/행사', '인문', '공연/행사', '기타행사']",35.8158642143,127.1538417800,경기
경기도 의왕시 왕송못동로 307,경기정원문화박람회 2020,"['축제/공연/행사', '인문', '공연/행사', '박람회']",37.3071811142,126.9531611746,경기
온라인개최,온라인 경기곤충페스티벌 2020,"['축제/공연/행사', '인문', '축제', '일반축제']",37.2225202975,127.0429415014,경기
전라북도 전주시 완산구 태조로 44,전주 한옥마을 경기전 '왕과의 산책' 2020,"['축제/공연/행사', '인문', '축제', '일반축제']",35.8162252063,127.1493588361,경기
광주광역시 서구 상무누리로 30,찾아가는 경기관광박람회 in 광주 2019,"['축제/공연/행사', '인문', '공연/행사', '박람회']",35.1498370921,126.8384367851,경기
경기도 화성시 양감면 사격장길 142,경기도종합사격장,"['레포츠', '레포츠', '육상 레포츠', '사격장']",37.0939558526,126.9565501235,경기
경기도 의왕시 왕송못동로 209,경기의왕레일파크,"['레포츠', '레포츠', '복합 레포츠', '복합 레포츠']",37.3108778568,126.9502807778,경기
인천광역시 계양구 봉오대로 855,계양경기장,"['레포츠', '레포츠', '육상 레포츠', '경기장']",37.5325151261,126.7438989280,경기
인천광역시 계양구 봉오대로 855,계양경기장 계양체육관,"['레포츠', '레포츠', '육상 레포츠', '경기장']",37.5325151261,126.7438989280,경기
인천광역시 계양구 봉오대로 855,계양경기장 아시아드양궁장,"['레포츠', '레포츠', '육상 레포츠', '경기장']",37.5325151261,126.7438989280,경기
경기도 광명시 오리로 703,광명시민체육관 실내경기장,"['레포츠', '레포츠', '육상 레포츠', '경기장']",37.4618867172,126.8717253645,경기
