address,name,keyword,latitude,longitude,areacode
강원도 화천군 화천읍 평화로 2393,화천 백립암복합체 ,"['관광', '자연', '자연관광지', '자연생태관광지']",38.1898634065,127.7993306558,강원
강원도 양양군 현남면 광진2길 3-16,휴휴암,"['관광', '인문', '역사관광지', '사찰']",37.9612474552,128.7678829666,강원
강원도 평창군 대관령면 경강로 5754,강원 신재생에너지전시관,"['문화', '인문', '문화시설', '전시관']",37.6855597537,128.7582728990,강원
강원도 춘천시 신북읍 신샘밭로 361,강원경찰박물관,"['문화', '인문', '문화시설', '박물관']",37.9254988538,127.7502791735,강원
강원도 춘천시 강원대학길 1,강원대학교중앙박물관,"['문화', '인문', '문화시설', '박물관']",37.8684387044,127.7438036813,강원
강원도 춘천시 화목원길 24,강원도 산림박물관,"['문화', '인문', '문화시설', '박물관']",37.9225959520,127.7255592885,강원
강원도 삼척시 신기면 강원남부로 3016,강원종합박물관,"['문화', '인문', '문화시설', '박물관']",37.3512296843,129.0864425560,강원
강원도 춘천시 평화로 1,강원 산나물한마당축제 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",37.8855029718,127.7215607554,강원
강원도 춘천시 서면 박사로 882,"강원과학기술대축전, 강원 지식재산 페스티벌 2019","['축제/공연/행사', '인문', '축제', '일반축제']",37.8951540906,127.6927991992,강원
강원도 춘천시 평화로 26,강원그린박람회 2019,"['축제/공연/행사', '인문', '공연/행사', '박람회']",37.8813589518,127.7184944906,강원
강원도 고성군 토성면 잼버리로 244,강원도 세계잼버리 수련장,"['레포츠', '레포츠', '육상 레포츠', '수련시설']",38.2226840374,128.4976743306,강원
강원도 원주시 소초면 구룡사로 451,강원도자연학습원,"['레포츠', '레포츠', '육상 레포츠', '수련시설']",37.4038455606,128.0527560737,강원
강원도 춘천시 신샘밭로 89,강원도청소년수련관,"['레포츠', '레포츠', '육상 레포츠', '수련시설']",37.9225208624,127.7202819941,강원
강원도 정선군 사북읍 하이원길 265,강원랜드 카지노,"['레포츠', '레포츠', '육상 레포츠', '카지노']",37.2127210495,128.8216009997,강원
