address,name,keyword,latitude,longitude,areacode
전라북도 전주시 덕진구 권삼득로 400,전라북도립국악원,"['문화', '인문', '문화시설', '공연장']",35.8488820858,127.1195939648,전라북도
전라북도 순창군 복흥면 추령로 1777,전라북도산림박물관,"['문화', '인문', '문화시설', '박물관']",35.4771265362,126.9257430177,전라북도
전라북도 전주시 완산구 팔달로 161,전라북도예술회관,"['문화', '인문', '문화시설', '공연장']",35.8168223223,127.1471256859,전라북도
전라북도 장수군 번암면 방화동로 778,전라북도 생태관광 축제 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.5907185020,127.5268868035,전라북도
전라북도 전주시 덕진구 구렛들1길 46,전라북도 청년축제 2019,"['축제/공연/행사', '인문', '축제', '일반축제']",35.8613803395,127.1009591859,전라북도
전라북도 부안군 변산면 변산로 3318,전라북도 학생해양수련원,"['레포츠', '레포츠', '육상 레포츠', '수련시설']",35.5919811218,126.4896927857,전라북도
전라북도 전주시 덕진구 안덕원로 71,전라북도교육문화회관,"['레포츠', '레포츠', '육상 레포츠', '수련시설']",35.8291763059,127.1375373270,전라북도
