address,name,keyword,latitude,longitude,areacode
전라남도 영암군 삼호읍 녹색로 653-11,전라남도 농업박물관,"['문화', '인문', '문화시설', '박물관']",34.7761201242,126.4578018121,전라남도
전라남도 여수시 돌산읍 돌산로 2876,전라남도해양수산과학관,"['문화', '인문', '문화시설', '전시관']",34.6822334564,127.7759328201,전라남도
전라남도 나주시 사격장길 82,전라남도종합사격장,"['레포츠', '레포츠', '육상 레포츠', '사격장']",35.0202050346,126.7044962899,전라남도
