address,name,keyword,latitude,longitude,areacode
대전광역시 서구 상보안윗길 160,구봉산,"['관광', '자연', '자연관광지', '산']",36.2838835386,127.3394516798,대전
대전광역시 유성구 성북로154번길 748,국립대전숲체원,"['관광', '자연', '자연관광지', '자연휴양림']",36.3243724999,127.2912076798,대전
대전광역시 유성구 현충원로 251,국립대전현충원,"['관광', '인문', '역사관광지', '종교성지']",36.3622460736,127.2985587765,대전
대전광역시 서구 배재로197번길 200,내원사,"['관광', '인문', '역사관광지', '사찰']",36.3226600246,127.3600265707,대전
경기도 안산시 단원구 선감동,누에섬 등대전망대,"['관광', '자연', '자연관광지', '등대']",37.1872782256,126.6322686486,대전
대전광역시 대덕구 장동,대전 계족산성,"['관광', '인문', '역사관광지', '유적지/사적지']",36.3944590357,127.4539606640,대전
대전광역시 대덕구 동춘당로 80,대전 회덕 동춘당,"['관광', '인문', '역사관광지', '유적지/사적지']",36.3653510299,127.4413181434,대전
대전광역시 유성구 엑스포로 161,대전MBC,"['관광', '인문', '산업관광지', '기타']",36.3760629054,127.3970218129,대전
대전광역시 유성구 대덕대로 480,대전교통문화연수원,"['관광', '인문', '체험관광지', '이색체험']",36.3780430597,127.3872059711,대전
경상북도 청송군 주왕산면 공원길 226,대전사,"['관광', '인문', '역사관광지', '사찰']",36.3968483197,129.1460268692,대전
대전광역시 유성구 과학로 213-48,대전시민천문대,"['관광', '자연', '자연관광지', '자연생태관광지']",36.3815392861,127.3536144373,대전
대전광역시 유성구 대덕대로 480,대전엑스포과학공원,"['관광', '인문', '휴양관광지', '테마공원']",36.3775458553,127.3849895164,대전
대전광역시 중구 사정공원로 70,대전오월드,"['관광', '인문', '휴양관광지', '테마공원']",36.2873119994,127.4001294978,대전
대전광역시 대덕구 벚꽃길 150,대전차량융합기술단,"['관광', '인문', '산업관광지', '자동차']",36.4258494642,127.4302063780,대전
전라남도 고흥군 두원면 두원로 1306-30,대전해수욕장,"['관광', '자연', '자연관광지', '해수욕장']",34.7135268715,127.2724761027,대전
강원도 양구군 해안면,도솔산 해병대전투전적지,"['관광', '인문', '역사관광지', '유적지/사적지']",38.2436876841,128.0925105828,대전
강원도 속초시 영금정로5길 8-28,속초 등대전망대,"['관광', '자연', '자연관광지', '등대']",38.2133149015,128.6003708453,대전
대전광역시 동구 대전로 592-20,심광사,"['관광', '인문', '역사관광지', '사찰']",36.3141152390,127.4422638950,대전
대전광역시 서구 가수원로 71-12,용화사,"['관광', '인문', '역사관광지', '사찰']",36.2998707966,127.3505613663,대전
대전광역시 유성구 학하동로63번길 50-8,자광사,"['관광', '인문', '역사관광지', '사찰']",36.3379018752,127.3119971207,대전
서울특별시 영등포구 양화동,한강방어백골부대전적비,"['관광', '인문', '건축/조형물', '기념탑/기념비/전망대']",37.5494544929,126.8813636914,대전
경상남도 고성군 고성읍 남해안대로 2571,고성오광대전수회관,"['문화', '인문', '문화시설', '문화전수시설']",34.9736412020,128.3341209812,대전
대전광역시 서구 가수원로 91-11,대전 가수원도서관,"['문화', '인문', '문화시설', '도서관']",36.3016455644,127.3489170208,대전
대전광역시 서구 신갈마로127번길 138,대전 갈마도서관,"['문화', '인문', '문화시설', '도서관']",36.3408413787,127.3657033482,대전
대전광역시 동구 백룡로 20,대전 동구문화원,"['문화', '인문', '문화시설', '문화원']",36.3353434888,127.4490849314,대전
대전광역시 서구 계룡로553번길 38,대전 서구문화원,"['문화', '인문', '문화시설', '문화원']",36.3446135222,127.3855570260,대전
대전광역시 중구 대흥로 109,대전 중구문화원,"['문화', '인문', '문화시설', '문화원']",36.3233721925,127.4241652613,대전
경상북도 포항시 북구 송라면 대전길120번길 22-5,대전 3.1의거 기념관,"['문화', '인문', '문화시설', '기념관']",36.2537380213,129.3555403571,대전
대전광역시 중구 중앙로 101,대전근현대사전시관,"['문화', '인문', '문화시설', '전시관']",36.3267106425,127.4209543468,대전
대전광역시 동구 대학로 62,대전대학교박물관,"['문화', '인문', '문화시설', '박물관']",36.3343160480,127.4614283003,대전
대전광역시 유성구 노은동로 126,대전선사박물관,"['문화', '인문', '문화시설', '박물관']",36.3718398688,127.3238951378,대전
대전광역시 서구 둔산대로 155,대전시립미술관,"['문화', '인문', '문화시설', '미술관/화랑']",36.3670359598,127.3857230693,대전
대전광역시 유성구 도안대로 398,대전시립박물관,"['문화', '인문', '문화시설', '박물관']",36.3368468534,127.3353395057,대전
대전광역시 유성구 월드컵대로 32,대전어린이회관,"['문화', '인문', '문화시설', '공연장']",36.3648323579,127.3250424474,대전
대전광역시 서구 둔산대로 135,대전예술의전당,"['문화', '인문', '문화시설', '공연장']",36.3666026409,127.3837677004,대전
대전광역시 유성구 대덕대로 507-38,대전유성도서관,"['문화', '인문', '문화시설', '도서관']",36.3784122613,127.3759125266,대전
대전광역시 유성구 엑스포로 107,대전컨벤션센터,"['문화', '인문', '문화시설', '컨벤션센터']",36.3749184965,127.3916667679,대전
대전광역시 유성구 대덕대로 480,대전통일관,"['문화', '인문', '문화시설', '전시관']",36.3780596731,127.3843228952,대전
대전광역시 중구 동서대로 1360,대전학생교육문화원,"['문화', '인문', '문화시설', '도서관']",36.3293601492,127.4102552317,대전
대전광역시 중구 서문로 10,대전한밭도서관,"['문화', '인문', '문화시설', '도서관']",36.3092763148,127.4091336540,대전
대전광역시 중구 중교로 33,대전현대갤러리,"['문화', '인문', '문화시설', '미술관/화랑']",36.3253247336,127.4234097205,대전
