address,name,keyword,latitude,longitude,areacode
경기도 과천시 대공원광장로 102,서울대공원,"['관광', '인문', '휴양관광지', '테마공원']",37.4278904825,127.0171158655,Seoul
서울특별시 중구 세종대로 119,서울도시건축전시관,"['관광', '인문', '문화시설', '전시관']",37.5669375007,126.9767183947,Seoul
경기도 과천시 광명로 181,서울랜드,"['관광', '인문', '휴양관광지', '테마공원']",37.4336870644,127.0188988734,Seoul
서울특별시 중구 한강대로 405,서울로 7017,"['관광', '인문', '휴양관광지', '공원']",37.5545193912,126.9706609645,Seoul
서울특별시 성동구 자동차시장길 49,서울새활용플라자,"['관광', '인문', '산업관광지', '기타']",37.5586760298,127.0578195730,Seoul
서울특별시 영등포구 여의동로 330,서울색공원,"['관광', '인문', '휴양관광지', '공원']",37.5263247807,126.9335762510,Seoul
서울특별시 노원구 동일로174길 27,서울생활사박물관,"['관광', '인문', '문화시설', '박물관']",37.6202469965,127.0769438565,Seoul
서울특별시 성동구 뚝섬로 273,서울숲,"['관광', '인문', '휴양관광지', '공원']",37.5430553337,127.0417770333,Seoul
서울특별시 강서구 마곡동로 161,서울식물원,"['관광', '자연', '자연관광지', '수목원']",37.5722981936,126.8328563613,Seoul
서울특별시 광진구 능동로 216,서울어린이대공원,"['관광', '인문', '휴양관광지', '공원']",37.5494219613,127.0807288607,Seoul
서울특별시 용산구 한강대로 405,서울역,"['관광', '인문', '산업관광지', '자동차']",37.5548277077,126.9717164149,Seoul
경상남도 거창군 거창읍 거함대로 3372-71,서울우유 거창공장,"['관광', '인문', '산업관광지', '식음료']",35.6704082178,127.9265493539,Seoul
경기도 안산시 단원구 성곡로 153,서울우유 안산공장,"['관광', '인문', '산업관광지', '식음료']",37.3225591898,126.7573424374,Seoul
서울특별시 마포구 월드컵로 240,서울월드컵경기장 스타디움 투어,"['관광', '인문', '산업관광지', '기타']",37.5683081417,126.8972867084,Seoul
서울특별시 도봉구 마들로 916,서울창포원,"['관광', '자연', '자연관광지', '자연생태관광지']",37.6893801026,127.0481278444,Seoul
서울특별시 동대문구 천호대로4길 21,서울풍물시장 전통문화체험관,"['관광', '인문', '체험관광지', '전통체험']",37.5730932173,127.0254887761,Seoul
서울특별시 용산구 두텁바위로 60,서울학도병참전기념비,"['관광', '인문', '건축/조형물', '기념탑/기념비/전망대']",37.5451539751,126.9797409572,Seoul
서울특별시 마포구 마포나루길 407,서울함공원,"['관광', '인문', '휴양관광지', '공원']",37.5558484197,126.8939818053,Seoul
서울특별시 성북구 선잠로2길 47,성락원,"['관광', '인문', '역사관광지', '생가']",37.5965039153,126.9993682695,Seoul
서울특별시 종로구 세검정로 241-3,소림사,"['관광', '인문', '역사관광지', '사찰']",37.6013470673,126.9587079507,Seoul
서울특별시 은평구 서오릉로23길 8-5,수국사,"['관광', '인문', '역사관광지', '사찰']",37.6159499573,126.9047680128,Seoul
서울특별시 종로구 비봉4길 213,승가사,"['관광', '인문', '역사관광지', '사찰']",37.6265552757,126.9603404195,Seoul
서울특별시 강북구 삼양로179길 209-44,신검사,"['관광', '인문', '역사관광지', '사찰']",37.6728339488,127.0005854323,Seoul
서울특별시 종로구 창신5길 59-2,안양암,"['관광', '인문', '역사관광지', '사찰']",37.5751760893,127.013289828,Seoul
서울특별시 강서구 금낭화로17길 261,약사사,"['관광', '인문', '역사관광지', '사찰']",37.5869209605,126.8029808981,Seoul
서울특별시 관악구 약수암1길 28,약수사,"['관광', '인문', '역사관광지', '사찰']",37.4591298224,126.9344197331,Seoul
서울특별시 동대문구 경희대로3길 56,연화사,"['관광', '인문', '역사관광지', '사찰']",37.5942578707,127.0503192452,Seoul
서울특별시 광진구 영화사로 107,영화사,"['관광', '인문', '역사관광지', '사찰']",37.5543189309,127.0982604590,Seoul
서울특별시 서대문구 홍지문길 1-38,옥천암,"['관광', '인문', '역사관광지', '사찰']",37.5968225119,126.9541779361,Seoul
서울특별시 노원구 덕릉로129가길 242,용굴암,"['관광', '인문', '역사관광지', '사찰']",37.6878781158,127.0822469969,Seoul
서울특별시 강북구 우이동 산68,용덕사,"['관광', '인문', '역사관광지', '사찰']",37.6706120337,127.0032852491,Seoul
서울특별시 은평구 대서문길 126,용암사,"['관광', '인문', '역사관광지', '사찰']",37.6512106489,126.9552040777,Seoul
서울특별시 도봉구 도봉로169길 520,원통사,"['관광', '인문', '역사관광지', '사찰']",37.6831357043,127.0103925774,Seoul
서울특별시 성동구 금호동4가 1540,응봉산,"['관광', '자연', '자연관광지', '산']",37.5471796096,127.0281781551,Seoul
서울특별시 종로구 통일로18가길 16-1,인왕사,"['관광', '인문', '역사관광지', '사찰']",37.5786358368,126.9597168346,Seoul
서울특별시 종로구 평창6길 79-141,일선사,"['관광', '인문', '역사관광지', '사찰']",37.6280165166,126.9770249672,Seoul
