address,name,keyword,latitude,longitude,areacode
대구광역시 달서구 중흥로 67,백련사,"['관광', '인문', '역사관광지', '사찰']",35.8288628564,128.5588698165,대구
대구광역시 남구 고산3길 96-4,법장사,"['관광', '인문', '역사관광지', '사찰']",35.8234086688,128.5996413778,대구
대구광역시 수성구 수성로12길 70,봉산서원,"['관광', '인문', '역사관광지', '유적지/사적지']",35.8330189252,128.6122872193,대구
대구광역시 동구 팔공산로 967-28,부인사,"['관광', '인문', '역사관광지', '사찰']",35.9949489511,128.6740022555,대구
대구광역시 동구 도장길 243,북지장사,"['관광', '인문', '역사관광지', '사찰']",35.9764573607,128.7148547298,대구
서울특별시 용산구 한강대로 182,서울 삼각지 대구탕 골목,"['관광', '인문', '체험관광지', '이색거리']",37.5344523297,126.9735279372,대구
대구광역시 달성군 유가면 휴양림길 228,소재사,"['관광', '인문', '역사관광지', '사찰']",35.6915636097,128.5107111811,대구
대구광역시 달성군 구지면 구지서로 530-47,송담서원,"['관광', '인문', '역사관광지', '유적지/사적지']",35.6964852976,128.3596548955,대구
대구광역시 달성군 유가면 유가사길 161,수도암,"['관광', '인문', '역사관광지', '사찰']",35.7141554409,128.5073941840,대구
대구광역시 수성구 유니버시아드로 140,아이니테마파크,"['관광', '인문', '휴양관광지', '테마공원']",35.8315371496,128.6875778564,대구
대구광역시 남구 대명동,안일사,"['관광', '인문', '역사관광지', '사찰']",35.8236887493,128.5755657121,대구
대구광역시 달성군 가창면 가창로 1003,에코테마파크 대구숲,"['관광', '인문', '휴양관광지', '테마공원']",35.7930625796,128.6256038247,대구
대구광역시 달서구 선원로33안길 66,와룡산,"['관광', '자연', '자연관광지', '산']",35.8697101184,128.5103674020,대구
경상남도 거제시 장목면 외포5길 60,외포리 대구탕거리,"['관광', '인문', '체험관광지', '이색거리']",34.9393713828,128.7177745646,대구
대구광역시 달성군 화원읍 화원휴양림길 132,용문사,"['관광', '인문', '역사관광지', '사찰']",35.7691386926,128.5390037751,대구
