name,region,address,lat,lon
대구사격장,대구 북구,대구광역시 북구 문주길 170,35.9112957,128.5243312
별빛캠프 캠핑장,대구 달서구,대구광역시 달서구 앞산순환로 248,35.8211005,128.5574352
[대구올레 팔공산 4코스] 평광동 왕건길,대구 수성구,대구광역시 수성구 신천동로86안길 14-6,35.8619027,128.6123462
이월드 눈썰매장,대구 달서구,대구광역시 달서구 두류공원로 200,35.8540248,128.5634167
이월드 83타워 아이스링크,대구 달서구,대구광역시 달서구 두류공원로 200,35.8540248,128.5634167
[대구올레 팔공산 1코스] 북지장사 가는 길,대구 수성구,대구광역시 동구 도장길 10,35.9639625,128.6990934
[대구올레 팔공산 3코스] 부인사 도보길,대구 수성구,대구광역시 수성구 신천동로86안길 14-6,35.8619027,128.6123462
[대구올레 팔공산 6코스] 단산지 가는 길,대구 수성구,대구광역시 수성구 신천동로86안길 14-6,35.8619027,128.6123462
대구실내빙상장,대구 북구,대구광역시 북구 고성로 191,35.8822438,128.5873807
달서구청소년수련관,대구 달서구,대구광역시 달서구 상화로 420,35.8071988,128.5594488
[대구올레 팔공산 5코스] 구암마을 가는 길,대구 수성구,대구광역시 수성구 신천동로86안길 14-6,35.8619027,128.6123462
[대구올레 팔공산 8코스] 수태지 계곡길,대구 동구,대구광역시 동구 동화사1길 1,35.9929105,128.7039968
대구스타디움,대구 수성구,대구광역시 수성구 유니버시아드로 180,35.8298301,128.690203
에코어드벤쳐,대구 달성군,대구 달성군 가창면 가창로 1003,35.7929375,128.6264375
[대구올레 팔공산 2코스] 한실골 가는 길,대구 수성구,대구광역시 수성구 신천동로86안길 10,35.8619989,128.6122086
DGB 대구은행파크,대구 북구,대구 북구 고성로 191,35.8822438,128.5873807
앞산자락길,대구 남구,대구광역시 남구 용두2길 43,35.8300041,128.6034426
대구시민운동장,대구 북구,대구광역시 북구 고성로35길 12-1,35.8816223,128.5850924
학생문화센터 수영장,대구 달서구,대구광역시 달서구 용산로 181,35.8530407,128.5294985
대구광역시청소년수련원,대구 달서구,대구광역시 달서구 앞산순환로 180,35.8204704,128.5533069
대덕승마장,대구 달서구,대구광역시 달서구 앞산순환로 206,35.8216975,128.5544088
웃는얼굴아트센터 수영장,대구 달서구,대구광역시 달서구 문화회관길 160,35.8433779,128.5228444
[대구올레 팔공산 7코스] 폭포골 가는 길,대구 동구,대구광역시 동구 팔공산로237길 147,35.9873344,128.7097684
두류수영장(실내),대구 달서구,대구광역시 달서구 공원순환로 237,35.8466284,128.5621046
대구수성구청소년수련관,대구 수성구,대구광역시 수성구 청수로45길 100,35.8448431,128.6319043
수성구민운동장,대구 수성구,대구 수성구 범어동 633-1,35.8499352,128.6297427
FM테마,대구 중구,대구광역시 중구 동덕로 55,35.8670408,128.6069034
팔공컨트리클럽,대구 동구,대구광역시 동구 팔공산로237길 186,35.9901907,128.7210916
