name,region,tel,keyword,photo
"세종전통시장 (4, 9일)",세종 한솔동,044-868-4209,"['가족여행', '기차여행', '나들이', '나홀로여행', '먹거리', '세종전통시장', '쇼핑']",https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c1bd5a5a-699c-4794-b2bd-dceacc3bf1bf&thumb
