name,region,address
골굴사(경주),경북 경주시,경상북도 경주시 양북면 기림로 101-5
골굴암 타포니 (경북 동해안 국가지질공원),경북 경주시,경상북도 경주시 양북면 기림로 101-5
관란서원,경북 경산시,경상북도 경산시 용성면 서원천로 268-21
관문산,경북 경주시,경북 경주시 외동읍 모화리
관성솔밭해변,경북 경주시,경상북도 경주시 양남면 양남로 68-24
"관음도 (울릉도, 독도 국가지질공원)",경북 울릉도,경상북도 울릉군 북면 천부리
관음사(고령),경북 고령군,경상북도 고령군 대가야읍 주산순환길 147
광남서원,경북 포항시,경상북도 포항시 남구 구룡포읍 정동길77번길 11-2
광덕사(상주),경북 상주시,경상북도 상주시 외남면 구서2길 114
광산김씨 유일재고택,경북 안동시,경상북도 안동시 와룡면 선돌길 113-16
광풍정,경북 안동시,경상북도 안동시 서후면 풍산태사로 2885-23
광흥사(안동),경북 안동시,경상북도 안동시 서후면 광흥사길 105
괴시리 전통마을,경북 영덕군,경상북도 영덕군 영해면 호지마을1길 16-1
교촌농촌체험마을,경북 의성군,경상북도 의성군 안계면 교화길 59
구강서원,경북 경주시,경상북도 경주시 안강읍 구강길 68-6
구고서원,경북 영주시,경상북도 영주시 단산면 단산로121번길 23
구룡포 말목장성탐방로,경북 포항시,경상북도 포항시 남구 구룡포읍 구룡포리
구룡포 일본인 가옥거리,경북 포항시,경상북도 포항시 남구 구룡포읍 구룡포길 153-1
구룡포항,경북 포항시,경상북도 포항시 남구 구룡포읍 호미로 222-1
구룡포해수욕장,경북 포항시,경상북도 포항시 남구 구룡포읍 호미로426번길 6
구마계곡(고선계곡),경북 봉화군,경상북도 봉화군 소천면 고선리
구만서원,경북 봉화군,경상북도 봉화군 봉화읍 구만서원길 5
구미 금산리 떡버들,경북 구미시,경북 구미시 장천면 금산리 626
구미 낙성리 느티나무,경북 구미시,경북 구미시 해평면 낙성리 230-1
구미 동부리 회화나무,경북 구미시,경상북도 구미시 선산읍 선산중앙로15길 6-1
구미 채미정,경북 구미시,경상북도 구미시 남통동
구미에코랜드,경북 구미시,경상북도 구미시 산동면 인덕1길 195
구산해수욕장,경북 울진군,경상북도 울진군 기성면 기성로 108
구성공원,경북 영주시,경상북도 영주시 구성로373번길 1-5
구수곡자연휴양림,경북 울진군,경상북도 울진군 북면 십이령로 2721
구양서원,경북 봉화군,경상북도 봉화군 봉화읍 산정길 202-17
국립 검마산자연휴양림,경북 영양군,경상북도 영양군 수비면 검마산길 191
국립 대야산자연휴양림,경북 문경시,경상북도 문경시 가은읍 용추길 31-35
국립 운문산자연휴양림,경북 청도군,경상북도 청도군 운문면 운문로 763
국립 청옥산자연휴양림,경북 봉화군,경상북도 봉화군 석포면 청옥로 1552-163
국립 칠보산자연휴양림,경북 영덕군,경상북도 영덕군 병곡면 칠보산길 587
국립 통고산자연휴양림,경북 울진군,경상북도 울진군 금강송면 불영계곡로 880
국립김천치유의숲,경북 김천시,경상북도 김천시 증산면 수도길 1237-89
국립대야산자연휴양림,경북 문경시,경상북도 문경시 가은읍 용추길 31-35
국립백두대간수목원,경북 봉화군,경상북도 봉화군 춘양면 춘양로 1501
국립산림치유원,경북 영주시,경상북도 영주시 봉현면 테라피로 209
국립영천호국원,경북 영천시,경상북도 영천시 고경면 호국로 1720
국립칠곡숲체원,경북 칠곡군,경상북도 칠곡군 석적읍 유학로 532
군위 대율리 석조여래입상,경북 군위군,경상북도 군위군 부계면 한밤8길 21-1
군위 부계 한밤마을 돌담길,경북 군위군,경상북도 군위군 부계면 한밤5길
군위 불로리 마애보살입상,경북 군위군,경상북도 군위군 효령면 불로리
군위 상매댁,경북 군위군,경상북도 군위군 부계면 한밤5길 19
군위 아미타여래삼존 석굴,경북 군위군,경상북도 군위군 부계면 남산4길 24
군위 인각사지,경북 군위군,경상북도 군위군 고로면 삼국유사로 250
군위 장곡자연휴양림,경북 군위군,경상북도 군위군 고로면 장곡휴양림길 195
군위 팔공산능금마을,경북 군위군,경상북도 군위군 부계면 동산2길 37
군위 화산산성 전망대,경북 군위군,경상북도 군위군 고로면 장곡휴양림길 195
군위대율리대청,경북 군위군,경상북도 군위군 부계면 한밤5길 23-3
군위향교,경북 군위군,경상북도 군위군 군위읍 동서2길 17-28
궁터산촌생태체험마을,경북 문경시,경상북도 문경시 농암면 궁터길 181
궁터산촌생태체험마을,경북 문경시,경상북도 문경시 농암면 궁터길 181
권정생동화나라,경북 안동시,경상북도 안동시 일직면 성남길 119
귀산서원,경북 경주시,경상북도 경주시 현곡면 구산서원길 71-12
근성서원,경북 안동시,경상북도 안동시 일직면 긴대골길 10
근암서원,경북 문경시,경상북도 문경시 산북면 금천로 351-5
금강소나무생태경영림,경북 영양군,경상북도 영양군 수비면 신원리
금강송 에코리움,경북 울진군,경상북도 울진군 금강송면 십이령로 552
금곡사(칠곡),경북 칠곡군,경상북도 칠곡군 가산면 금화길 107
금곡서원,경북 예천군,경상북도 예천군 용문면 금당실길 174
금관총,경북 경주시,경상북도 경주시 노서동
금봉자연휴양림,경북 의성군,경상북도 의성군 옥산면 휴양림길 114
금산서원,경북 포항시,경상북도 포항시 남구 장기면 신창길191번길 25-12
금성산,경북 의성군,경상북도 의성군 금성면
금오랜드 놀이동산,경북 구미시,경상북도 구미시 금오산로 339
금오산도립공원,경북 구미시,경상북도 구미시 남통동
